,PROJECT,SITE CODE,SITE,Year,Month,Month #,Day,DATE,TRANSECT,LEVEL,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,BOTTOM PAN,TOTAL,d5,d10,d16,d25,d30,d50,d75,d84,d90,d95,Mean,Std,Skewness,Kurtosis,contact
276,SC_Beach,ELJ,"SAN ELIJO, California",2012,June,6,12,12-Jun-12,A,WTO,0,0,0,0,0,0.0056,0.2613,4.6681,8.3635,20.5617,48.0829,14.6729,3.0766,0.1148,0.0158,0.0121,99.8353,0.498662561,0.405345589,0.337823446,0.290275075,1.906131302,0.222551922,0.18585531,0.168399975,0.14614878,0.129869202,0.233070721,1.665950484,0.706612571,0.685556844,Karina Nielsen
277,SC_Beach,ELJ,"SAN ELIJO, California",2012,June,6,12,12-Jun-12,B,HTS,0,0,0,0,0,0.0013,0.0093,0.3164,5.4078,29.721,43.3834,6.9845,1.3892,0.1062,0.0079,0.0228,87.3498,0.37060902,0.336407096,0.313675226,0.282424799,1.908216413,0.22258417,0.182289137,0.136845081,0.044197158,0.044197158,0.212194714,2.093838441,8.356031236,0.469880185,Karina Nielsen
278,SC_Beach,ELJ,"SAN ELIJO, California",2012,June,6,12,12-Jun-12,B,WTO,0,0,0,0,0.0092,0.0264,1.4549,13.5614,21.199,23.3434,22.8504,4.7027,1.2633,0.0632,0.0031,0.0109,88.4879,0.646454457,0.568912183,0.49231726,0.424957555,1.352566159,0.288279934,0.197914807,0.157638872,0.044197158,0.044197158,0.281778335,2.599748485,3.67882184,0.485800169,Karina Nielsen
279,SC_Beach,ELJ,"SAN ELIJO, California",2012,June,6,12,12-Jun-12,C,HTS,0,0,0,0,0,0.004,0.0089,0.292,41.0407,27.3332,13.4711,1.1295,0.2683,0.0228,0.0013,0.0019,83.5737,0.480571284,0.460702881,0.437942067,0.405891789,1.361776237,0.316817279,0.212484217,0.044197158,0.044197158,0.044197158,0.183037449,3.221784216,142.105277,0.441050992,Karina Nielsen
280,SC_Beach,ELJ,"SAN ELIJO, California",2012,June,6,12,12-Jun-12,C,WTO,0,0,0,0.0123,0.0191,0.0529,0.4942,13.0429,39.4242,20.928,17.6762,2.8102,0.8948,0.0482,0.0026,0,95.4056,0.628731584,0.550511699,0.489661118,0.452413827,1.207722668,0.363155077,0.245026642,0.205389799,0.182595153,0.101413953,0.331784075,1.960744833,3.525768865,0.500033454,Karina Nielsen
281,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,July,7,24,24-Jul-12,B,HTS,0,0,0,0,0.004,0.0109,0.0126,0.0346,0.2613,6.7281,50.0036,14.7756,0.6854,0.0089,0.0041,0.005,72.5341,0.277873006,0.244950315,0.234972963,0.220763734,2.229468478,0.185642445,0.044197158,0.044197158,0.044197158,0.044197158,0.124460012,2.404467397,13.48200476,0.468459258,Karina Nielsen
282,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,July,7,24,24-Jul-12,B,WTO,0,0,0,0,0.0031,0.0024,0.0216,0.0541,0.3179,3.0171,58.3599,25.2619,3.3946,0.0356,0.0136,0.0053,90.4871,0.247667134,0.240421468,0.232005929,0.219931706,2.227757416,0.189588581,0.147452657,0.130325718,0.09238441,0.044197158,0.178970092,1.777197726,173.3480776,0.440170059,Karina Nielsen
283,SC_Beach,BLK,"BLACKS, California",2012,July,7,30,30-Jul-12,B,HTS,0,0,0,0.0076,0.0097,0.0042,0.0396,0.86,30.5536,29.7961,16.7348,2.6085,0.2918,0.021,0.0047,0.0061,80.9377,0.477400897,0.451078846,0.421400975,0.380504809,1.475867001,0.285027165,0.188136681,0.044197158,0.044197158,0.044197158,0.174445074,3.185646054,27.05740815,0.453023005,Karina Nielsen
284,SC_Beach,BLK,"BLACKS, California",2012,July,7,30,30-Jul-12,B,WTO,0,0,0,0.0105,0.0041,0.0029,0.0153,0.0092,1.7773,18.3077,59.6141,12.705,2.7876,0.2852,0.0037,0.0067,95.5293,0.332901327,0.302837322,0.270322403,0.243024383,2.082807591,0.210150613,0.18172366,0.157393787,0.133631136,0.090998882,0.20755511,1.583228071,1.884020979,0.541127001,Karina Nielsen
285,SC_Beach,CAR,"CARLSBAD, California",2012,July,7,29,29-Jul-12,B,HTS,116.2658,0.5991,0.345,0.0124,0.0743,0.0145,0.0081,0.0165,0.2448,2.7832,3.4323,0.5374,0.1241,0.0062,0,0.006,124.4697,1.07736712,1.160719912,1.269298877,1.45150517,-0.645073616,2.106867259,3.05812872,3.497119339,3.824255621,4.120127267,2.106867259,0.555043003,1,0.526932084,Karina Nielsen
286,SC_Beach,CAR,"CARLSBAD, California",2012,July,7,29,29-Jul-12,B,WTO,0,0,0,0,0,0,0.0034,0.0207,0.9543,10.9156,49.746,22.2343,5.6877,0.4544,0.0147,0,90.0311,0.311180386,0.265502616,0.242957274,0.2281915,2.181984481,0.191716433,0.143549867,0.124051838,0.063290464,0.044197158,0.179444775,1.927019657,5.652752527,0.487279954,Karina Nielsen
287,SC_Beach,CRY,"CRYSTAL COVE, California",2012,July,7,30,30-Jul-12,B,HTS,0,0,0,0,0,0.002,0.025,0.481,19.968,51.998,25.294,0.799,0.243,0.012,0.001,0.0148,98.8378,0.46250604,0.42406182,0.382123097,0.343059741,1.591580445,0.290405982,0.24150276,0.21348515,0.196636765,0.183616735,0.287205117,1.457169898,1.017068034,0.605724074,Karina Nielsen
288,SC_Beach,CRY,"CRYSTAL COVE, California",2012,July,7,30,30-Jul-12,B,WTO,0,0,0,0,0,0,0.026,0.181,9.932,17.189,53.755,12.87,1.396,0.022,0.004,0.002,95.377,0.423001912,0.355280374,0.314155168,0.262021945,2.024853502,0.216009272,0.183854153,0.163428444,0.139046161,0.096393057,0.223005076,1.704230309,1.069937096,0.606127572,Karina Nielsen
289,SC_Beach,EUC,"EAST CAMPUS, California",2012,July,7,23,23-Jul-12,B,HTS,0,0,0,0.1306,0.025,0.0263,0.0249,0.1093,1.7745,15.2111,54.7916,18.045,2.1822,0.039,0.0616,0.0139,92.435,0.330884686,0.295258464,0.257533175,0.238125509,2.115878164,0.203297145,0.167184794,0.140646385,0.1253381,0.044197158,0.1945499,1.924184597,5.409082171,0.489891655,Karina Nielsen
290,SC_Beach,EUC,"EAST CAMPUS, California",2012,July,7,23,23-Jul-12,B,WTO,0,0,0,0.1122,0.1598,0.2526,0.8302,1.9006,5.0934,8.3167,56.1513,27.0243,5.4311,0.202,0.009,0.0017,105.4849,0.44404091,0.330051823,0.257037772,0.237472149,2.118737233,0.203517141,0.171902414,0.153163933,0.141820669,0.133012375,0.200102025,1.538483502,0.790996092,0.852380892,Karina Nielsen
291,SC_Beach,GAV,"GAVIOTA, California",2012,July,7,24,24-Jul-12,B,HTS,0,0,0,0,0,0,0.011,0.036,1.789,19.784,56.142,7.922,0.401,0.018,0.002,0.002,86.107,0.334498255,0.306446809,0.27587262,0.24484518,2.074632183,0.209830574,0.179823306,0.134562557,0.044197158,0.044197158,0.198229004,1.984705035,6.473394164,0.48452865,Karina Nielsen
292,SC_Beach,GAV,"GAVIOTA, California",2012,July,7,24,24-Jul-12,B,WTO,0,0,0,0,0.0075,0.003,0.0088,0.0301,0.2509,6.2013,66.6988,13.1836,1.1631,0.0169,0.0114,0.003,87.5784,0.271893216,0.245504011,0.237968274,0.227096147,2.176153094,0.199432096,0.168614922,0.133090393,0.044197158,0.044197158,0.184850349,1.821143197,33.78395391,0.454917404,Karina Nielsen
293,SC_Beach,IVW,"ISLA VISTA, California",2012,July,7,23,23-Jul-12,B,HTS,0,0,0,0,0,0.0133,0.05,0.5026,10.9871,45.2821,43.7827,5.8905,0.3858,0.0077,0.0029,0.015,106.9197,0.434744407,0.371312227,0.341730339,0.31898387,1.703689758,0.263434113,0.216524769,0.201636102,0.192283536,0.184821974,0.262809634,1.413021958,0.794608125,0.642347487,Karina Nielsen
294,SC_Beach,IVW,"ISLA VISTA, California",2012,July,7,23,23-Jul-12,B,WTO,0,0,0,0,0.0598,0.0404,0.1823,2.3459,41.9829,47.2985,33.9662,3.1173,0.1659,0.0044,0.0009,0.0007,129.1652,0.490313851,0.470488269,0.447752856,0.415693001,1.325985103,0.33987329,0.282984633,0.264925247,0.253530576,0.24224771,0.34289376,1.35997954,0.896133924,0.535141853,Karina Nielsen
295,SC_Beach,LEO,"LEO CARILLO, California",2012,July,7,25,25-Jul-12,B,HTS,0,0,0,0,0,0.003,0.201,4.531,40.745,11.255,2.021,0.158,0.05,0.001,0,0,58.965,0.498881744,0.478109802,0.454321919,0.42084072,1.310038041,0.307623403,0.044197158,0.044197158,0.044197158,0.044197158,0.183481579,3.2820346,100.9121662,0.440772927,Karina Nielsen
296,SC_Beach,LEO,"LEO CARILLO, California",2012,July,7,25,25-Jul-12,B,WTO,0,0,0,0,0,0.0038,0.054,0.5314,3.5668,10.911,33.7568,8.9422,1.1479,0.0438,0.0116,0,58.9693,0.344209004,0.29366335,0.247624188,0.225769196,2.221185065,0.16890556,0.044197158,0.044197158,0.044197158,0.044197158,0.122728036,2.57013924,2.78277497,0.515818994,Karina Nielsen
297,SC_Beach,DUM,"LITTLE DUME, California",2012,July,7,25,25-Jul-12,B,HTS,0,0,0,0.1024,0.0752,0.7404,3.3418,12.4978,32.3358,27.3641,8.4589,0.7174,0.0918,0,0,0.0035,85.7291,0.692745938,0.60305746,0.510622963,0.45773177,1.20476376,0.349524945,0.254665304,0.183546911,0.044197158,0.044197158,0.319969463,2.569704749,6.045288183,0.482485874,Karina Nielsen
298,SC_Beach,DUM,"LITTLE DUME, California",2012,July,7,25,25-Jul-12,B,WTO,0,0,0,0,0.1715,0.6401,2.6291,6.2308,16.2343,39.8657,33.0828,2.4695,0.2327,0.005,0.003,0.002,101.5665,0.648368154,0.496513344,0.436821107,0.360464624,1.551349907,0.286746324,0.226969525,0.206548303,0.193965438,0.18406729,0.295761088,1.652082613,0.684338519,0.767823062,Karina Nielsen
299,SC_Beach,CLM,"SAN CLEMENTE, California",2012,July,7,30,30-Jul-12,B,HTS,0,0,0,0.079,0.228,0.841,3.557,9.028,27.381,29.258,11.917,0.584,0.01,0.001,0.001,0.0067,82.8917,0.699149611,0.577047846,0.485864262,0.43355329,1.297049049,0.318238404,0.218525131,0.044197158,0.044197158,0.044197158,0.189766972,3.631400078,4.785530885,0.495604702,Karina Nielsen
300,SC_Beach,CLM,"SAN CLEMENTE, California",2012,July,7,30,30-Jul-12,B,WTO,0,0,0,0.0754,0.084,0.5093,1.8318,4.4957,18.7275,33.3914,27.6844,2.459,0.5592,0.0415,0.0033,0.002,89.8645,0.583186401,0.472971714,0.423266158,0.358328302,1.564032955,0.274814317,0.204923435,0.183088615,0.044197158,0.044197158,0.277186078,2.350126902,2.96895368,0.505217691,Karina Nielsen
301,SC_Beach,ELJ,"SAN ELIJO, California",2012,July,7,29,29-Jul-12,B,HTS,0,0,0,0.0136,0.0063,0,0.0117,0.2372,8.2412,28.4008,39.8014,7.3175,1.0339,0.0501,0.0144,0.0187,85.1468,0.409797271,0.347190982,0.322679278,0.289117938,1.878334413,0.223077273,0.179438695,0.125181587,0.044197158,0.044197158,0.208092112,2.211064117,4.753513593,0.485953736,Karina Nielsen
302,SC_Beach,ELJ,"SAN ELIJO, California",2012,July,7,29,29-Jul-12,B,WTO,0,0,0,0,0.0034,0.0021,0.006,0.041,2.198,7.4934,44.3251,24.485,7.9521,0.5571,0.0102,0.0331,87.1065,0.311342621,0.249507393,0.238072715,0.221895725,2.22849469,0.182498008,0.131454771,0.098594233,0.044197158,0.044197158,0.162407628,2.030839431,4.496854814,0.495861389,Karina Nielsen
303,SC_Beach,SCR,"SCRIPPS, California",2012,July,7,29,29-Jul-12,B,HTS,0,0,0,0,0,0,0.0028,0.0381,1.7498,22.172,47.7425,8.4529,0.8088,0.0202,0.0036,0.008,80.9987,0.336262831,0.310983262,0.283143629,0.248132057,2.063227732,0.206951481,0.154445168,0.044197158,0.044197158,0.044197158,0.137327198,2.642252055,7.944073428,0.482033509,Karina Nielsen
304,SC_Beach,SCR,"SCRIPPS, California",2012,July,7,29,29-Jul-12,B,WTO,0,0,0,0,0.0037,0.0052,0.015,0.018,0.6313,12.3848,51.4968,16.5442,3.1918,0.1254,0.0216,0.0022,84.44,0.313243045,0.272343323,0.245106224,0.23070111,2.164495658,0.194976016,0.142041594,0.091228538,0.044197158,0.044197158,0.163363645,2.088948246,6.819378311,0.485693152,Karina Nielsen
305,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,August,8,15,15-Aug-12,B,HTS,0,0,0,0,0,0.0069,0.0129,0.1901,6.2938,24.9405,51.2331,6.6533,0.6134,0.0379,0.0031,0,89.985,0.384082654,0.336794659,0.309853353,0.273427825,1.971047092,0.220516009,0.186206803,0.165013328,0.044197158,0.044197158,0.224235886,2.009864976,4.520735645,0.486258512,Karina Nielsen
306,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,August,8,15,15-Aug-12,B,WTO,0,0,0,0.0157,0,0.0043,0.0123,0.0333,2.3621,3.7721,58.8731,23.3071,3.5294,0.0461,0.0074,0.008,91.9709,0.279142931,0.244476803,0.235992601,0.22381515,2.202131364,0.193186089,0.152522683,0.133418043,0.106621415,0.044197158,0.182542054,1.828222413,14.21793924,0.465646963,Karina Nielsen
307,SC_Beach,BLK,"BLACKS, California",2012,August,8,29,29-Aug-12,B,HTS,0,0,0,0,0,0,0.0012,0.1169,12.8586,29.4285,31.0752,4.0455,0.7701,0.0684,0.0075,0.0007,78.3726,0.43836229,0.383095876,0.341194597,0.306882232,1.789231527,0.229703636,0.155204744,0.044197158,0.044197158,0.044197158,0.151305524,2.958091904,5.535811148,0.485251356,Karina Nielsen
308,SC_Beach,BLK,"BLACKS, California",2012,August,8,29,29-Aug-12,B,WTO,0,0,0,0,0,0,0.0034,0.0189,9.5491,29.6586,58.562,14.9701,5.9124,0.3968,0.0255,0.0108,119.1076,0.417367497,0.351795044,0.327975091,0.29523482,1.844395892,0.234570168,0.202311058,0.191817613,0.185126131,0.179728559,0.245282958,1.411605941,0.564130426,0.69570544,Karina Nielsen
309,SC_Beach,CAR,"CARLSBAD, California",2012,August,8,29,29-Aug-12,B,HTS,0,0,0,0,0,0,0.0046,0.0162,6.1862,23.8383,40.7479,10.3592,2.2924,0.4031,0.0205,0.0215,83.8899,0.37829568,0.334592576,0.306643052,0.269034744,1.999049848,0.210982176,0.153574644,0.044197158,0.044197158,0.044197158,0.141935515,2.775996774,5.717043765,0.487174266,Karina Nielsen
310,SC_Beach,CAR,"CARLSBAD, California",2012,August,8,29,29-Aug-12,B,WTO,0,0,0,0,0,0,0.004,0.012,5.0721,24.8761,61.57,10.835,4.456,0.3239,0.0189,0.003,107.171,0.355696096,0.330176034,0.303698616,0.267909869,2.000290726,0.223343988,0.194026117,0.184441704,0.178316589,0.158232974,0.23214468,1.387047866,0.719493097,0.630425073,Karina Nielsen
311,SC_Beach,CRY,"CRYSTAL COVE, California",2012,August,8,20,20-Aug-12,B,HTS,0,0,0,0,0,0,0.0061,0.2068,14.4401,30.6311,34.5068,2.5035,0.3557,0.0263,0.0054,0.005,82.6868,0.445738064,0.395333693,0.348213849,0.314501576,1.750513367,0.238442261,0.185497579,0.044197158,0.044197158,0.044197158,0.154243855,2.985618204,6.27196313,0.482671578,Karina Nielsen
312,SC_Beach,CRY,"CRYSTAL COVE, California",2012,August,8,20,20-Aug-12,B,WTO,0,0,0,0,0.0249,0.1213,1.1465,2.6859,9.9443,29.1562,53.9974,5.8179,0.6363,0.0196,0.0058,0.0089,103.565,0.482522026,0.405358934,0.344938969,0.309943095,1.775706368,0.239145274,0.20369346,0.192260731,0.184997669,0.179155157,0.251245457,1.482637141,0.552477619,0.740791877,Karina Nielsen
313,SC_Beach,EUC,"EAST CAMPUS, California",2012,August,8,21,21-Aug-12,B,HTS,0,0,0,0,0.0042,0,0.0226,0.0845,5.9814,18.7684,44.1171,10.8889,0.8321,0.0152,0.0026,0.0063,80.7233,0.376669724,0.328950453,0.294451621,0.249734857,2.058241589,0.205205086,0.145950308,0.044197158,0.044197158,0.044197158,0.138739078,2.745026211,4.2148629,0.507096606,Karina Nielsen
314,SC_Beach,EUC,"EAST CAMPUS, California",2012,August,8,21,21-Aug-12,B,WTO,0,0,0,0,0,0.0229,0.1045,0.8269,19.7875,36.1823,35.5745,2.9204,0.3072,0.0115,0.0021,0.0032,95.743,0.465804079,0.426747772,0.384178301,0.339430957,1.627938246,0.267150523,0.209640856,0.192042755,0.181139264,0.131378411,0.270123434,1.63193759,1.244828995,0.546490531,Karina Nielsen
315,SC_Beach,GAV,"GAVIOTA, California",2012,August,8,15,15-Aug-12,B,HTS,0,0,0,0.0107,0,0.0264,0.1085,1.1931,15.5769,28.875,47.6385,4.785,0.602,0.0223,0.0025,0,98.8409,0.460892056,0.412369694,0.36083758,0.32086668,1.726569697,0.242467551,0.202146967,0.189335533,0.181248905,0.157771583,0.254917219,1.536075345,0.663675036,0.618910585,Karina Nielsen
316,SC_Beach,GAV,"GAVIOTA, California",2012,August,8,15,15-Aug-12,B,WTO,0,0,0,0,0,0.0222,0.0461,0.0399,0.7919,6.3129,65.8325,19.4252,1.5473,0.0393,0.0066,0.0073,94.0712,0.282302834,0.246366225,0.238706074,0.227660099,2.173068014,0.199585892,0.170725071,0.145399479,0.130639111,0.044197158,0.190627427,1.799514619,17.06468954,0.463622683,Karina Nielsen
317,SC_Beach,IVW,"ISLA VISTA, California",2012,August,8,20,20-Aug-12,B,HTS,0,0,0,0,0,0.0043,0.0031,0.0113,2.9703,20.8066,53.8041,9.6273,1.3099,0.0704,0.0032,0.0006,88.6111,0.341914498,0.314592443,0.2846723,0.248075485,2.057657316,0.211178052,0.179768547,0.140404163,0.044197158,0.044197158,0.203606353,1.99008717,5.835942056,0.48605705,Karina Nielsen
318,SC_Beach,IVW,"ISLA VISTA, California",2012,August,8,20,20-Aug-12,B,WTO,0,0,0,0.2124,0.1695,0.3049,0.3858,0.8993,6.3406,13.2729,62.4851,14.4683,1.8303,0.0562,0.0079,0.0033,100.4365,0.42373678,0.33832096,0.289261235,0.245317246,2.067332852,0.213554648,0.185904532,0.176852465,0.153376042,0.136063993,0.221889522,1.50230467,0.718058256,0.78986634,Karina Nielsen
319,SC_Beach,LEO,"LEO CARILLO, California",2012,August,8,28,28-Aug-12,B,HTS,0,0,0,0,0,0.0141,0.3849,4.8874,35.3429,38.639,19.4411,0.9331,0.1536,0.0176,0.0045,0.0161,99.8343,0.510265796,0.477422762,0.450143975,0.41212022,1.349626092,0.325059446,0.259764313,0.229784391,0.206475683,0.188868371,0.322758919,1.516760586,1.260189764,0.522038758,Karina Nielsen
320,SC_Beach,LEO,"LEO CARILLO, California",2012,August,8,28,28-Aug-12,B,WTO,0,0,0,0,0,0.0146,0.0857,0.7821,4.9744,13.2544,62.2661,15.9942,3.6779,0.1792,0.0153,0.0093,101.2532,0.375309195,0.317260668,0.271195576,0.241945992,2.087437627,0.210517197,0.183171005,0.167016992,0.146655477,0.131597098,0.212052605,1.466953032,0.864248814,0.705306754,Karina Nielsen
321,SC_Beach,DUM,"LITTLE DUME, California",2012,August,8,28,28-Aug-12,B,HTS,0,0,0,0,0.2466,1.0433,4.493,12.3977,23.5263,12.5969,3.6211,0.3065,0.0386,0.0027,0.0021,0.0011,58.2759,0.751129389,0.62847994,0.531434382,0.452218953,1.251195471,0.281433766,0.044197158,0.044197158,0.044197158,0.044197158,0.187675132,3.780889026,3.007906443,0.499259836,Karina Nielsen
322,SC_Beach,DUM,"LITTLE DUME, California",2012,August,8,28,28-Aug-12,B,WTO,0,0,0,0,0.0385,0.0679,0.1602,0.2876,3.4074,7.4354,36.4007,9.2556,1.3185,0.0582,0.0061,0.01,58.4461,0.336856457,0.266828329,0.239287651,0.219637535,2.2555308,0.162790168,0.044197158,0.044197158,0.044197158,0.044197158,0.119852639,2.534510651,2.575508562,0.519158088,Karina Nielsen
323,SC_Beach,CLM,"SAN CLEMENTE, California",2012,August,8,20,20-Aug-12,B,HTS,0,0,0,0.0241,0.3055,0.6248,2.8002,9.9237,38.2665,25.0292,11.6278,0.8237,0.1951,0.0174,0.0024,0.0008,89.6412,0.677016738,0.568545097,0.489603701,0.451279323,1.21326356,0.359843918,0.256935186,0.202771817,0.044197158,0.044197158,0.329348343,2.466099194,7.075161816,0.48138274,Karina Nielsen
324,SC_Beach,CLM,"SAN CLEMENTE, California",2012,August,8,20,20-Aug-12,B,WTO,0,0,0,2.0133,2.2549,3.0548,5.3695,8.5142,25.3738,31.3471,21.0782,2.202,0.9666,0.1563,0.0101,0.0127,102.3535,1.301534055,0.841320302,0.618043671,0.474761516,1.173275189,0.340444404,0.258231837,0.226251906,0.204997438,0.188818811,0.362425881,2.083096067,0.62749287,0.858103926,Karina Nielsen
325,SC_Beach,ELJ,"SAN ELIJO, California",2012,August,8,29,29-Aug-12,B,HTS,0,0,0,0,0,0.0192,0.0269,0.4172,13.7205,30.6999,39.3825,5.6724,1.8004,0.2764,0.0152,0.0078,92.0384,0.445871415,0.392970919,0.346386163,0.312922239,1.757593673,0.239000937,0.191802734,0.177197937,0.123536866,0.044197158,0.244797099,2.107314187,4.259804781,0.483975693,Karina Nielsen
326,SC_Beach,ELJ,"SAN ELIJO, California",2012,August,8,29,29-Aug-12,B,WTO,0,0,0,0,0,0,0.0018,0.0291,9.155,17.061,48.2091,12.4635,5.3347,0.4006,0.0289,0.0124,92.6961,0.414269151,0.347762548,0.307858359,0.256420748,2.038925224,0.210763023,0.174129297,0.135577004,0.10233335,0.044197158,0.206432054,2.147896218,2.616355841,0.521655761,Karina Nielsen
327,SC_Beach,SCR,"SCRIPPS, California",2012,August,8,29,29-Aug-12,B,HTS,0,0,0,0,0,0.0055,0.002,0.0392,3.6901,22.6615,50.6376,7.5395,1.364,0.0676,0.0139,0.0216,86.0425,0.346796685,0.321267097,0.293100002,0.255411344,2.035563494,0.212716393,0.17926383,0.128356044,0.044197158,0.044197158,0.200021971,2.057406102,6.562662416,0.481294713,Karina Nielsen
328,SC_Beach,SCR,"SCRIPPS, California",2012,August,8,29,29-Aug-12,B,WTO,0,0,0,0,0,0,0.0044,0.0137,8.0223,25.2662,66.7097,10.681,2.9514,0.1216,0.0163,0.0112,113.7978,0.40318815,0.344184546,0.316992606,0.280179129,1.934564754,0.229239294,0.201318446,0.192122218,0.186225982,0.18145092,0.240790083,1.383741707,0.547845591,0.753193938,Karina Nielsen
329,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,A,HTS,0,0,0,0,0,0.0042,0.0039,0.0621,4.5983,34.8106,52.6845,14.1022,2.4306,0.2184,0.0176,0.0177,108.9501,0.3523964,0.335283976,0.315842377,0.288773145,1.863847506,0.23329015,0.197913373,0.186536355,0.179317379,0.164880241,0.239539292,1.379248249,0.786984102,0.55544886,Karina Nielsen
330,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,A,WTO,0,0,0,0,0,0.0042,0.003,0.0222,1.0125,8.811,51.3669,26.4352,10.4612,1.4449,0.1426,0.0196,99.7233,0.302587868,0.249759501,0.239850834,0.225720007,2.196109752,0.190685111,0.147564607,0.131141367,0.115661974,0.098005966,0.181690648,1.541523432,1.596505278,0.553810687,Karina Nielsen
331,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,B,HTS,0,0,0,0,0.0081,0.006,0.0119,0.3773,14.1743,44.8939,38.4985,6.0849,1.2098,0.1617,0.0688,0.0324,105.5276,0.446854189,0.395432764,0.349700318,0.326228979,1.671764984,0.268972133,0.217392032,0.20047383,0.189932987,0.181573581,0.266166668,1.439421147,0.857294765,0.629906713,Karina Nielsen
332,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,B,WTO,0,0,0,0,0,0,0.0012,0.0127,0.6089,10.6613,54.2542,25.8901,12.6516,1.6314,0.2132,0.117,106.0416,0.306668604,0.260664221,0.242588502,0.229035318,2.172483421,0.19523046,0.155752791,0.138074812,0.12741881,0.113354682,0.187001067,1.476544028,1.313035546,0.579917652,Karina Nielsen
333,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,C,HTS,0,0,0,0,0,0.0077,0.0035,0.0288,4.5698,37.7138,42.5472,12.471,2.5291,0.2665,0.0141,0.1337,100.2852,0.352295855,0.336475207,0.318425406,0.293149849,1.836616835,0.2348538,0.191584113,0.178041718,0.153298286,0.133411296,0.237014924,1.474178987,1.509383953,0.505514678,Karina Nielsen
334,SC_Beach,BLK,"BLACKS, California",2012,September,9,26,26-Sep-12,C,WTO,0,0,0,0.0204,0,0,0.0039,0.0025,0.3106,6.1661,68.3652,24.749,11.5982,1.7518,0.1648,0.0085,113.141,0.272052551,0.245615178,0.238257015,0.227631017,2.171845471,0.200535764,0.176458586,0.155563979,0.143027607,0.133355899,0.195156127,1.329518258,1.468855557,0.546474491,Karina Nielsen
335,SC_Beach,CAR,"CARLSBAD, California",2012,September,9,25,25-Sep-12,A,HTS,85.7988,1.3999,0.3847,0.1707,0.0784,0.0119,0.0158,0.0324,0.5254,6.0109,14.7411,5.3859,1.3872,0.1731,0.0148,0.008,116.139,1.106256958,1.223804458,1.381462974,1.656838117,-0.8741381,2.745112545,4.548207098,5.454827979,0.322739272,0.246673168,2.745112545,1.032340757,0.016447265,0.322917855,Karina Nielsen
336,SC_Beach,CAR,"CARLSBAD, California",2012,September,9,25,25-Sep-12,A,WTO,0,0,0,0,0,0.0014,0.0008,0.0059,0.2215,5.2562,45.2113,42.8457,17.1243,2.2475,0.1647,0.0093,113.0886,0.258145147,0.241504338,0.230648426,0.215272639,2.271107002,0.177730514,0.145233955,0.135036837,0.128639691,0.121372891,0.176897455,1.380575388,1.03623508,0.539728158,Karina Nielsen
337,SC_Beach,CAR,"CARLSBAD, California",2012,September,9,25,25-Sep-12,B,HTS,104.7256,0,0,0,0,0,0.0111,0.0593,0.3848,2.5808,7.4085,2.2365,1.2038,0.3382,0.2253,0.0329,119.2068,1.086250591,1.179940346,1.303095011,1.512342401,-0.716157272,2.287179537,3.458998592,4.01443501,4.433436192,4.815822684,2.287179537,0.520178978,1,0.526932084,Karina Nielsen
338,SC_Beach,CAR,"CARLSBAD, California",2012,September,9,25,25-Sep-12,B,WTO,0,0,0,0,0,0,0,0.0031,1.7881,12.4254,62.8495,12.575,5.7069,1.7361,0.1783,0.3716,97.634,0.32329266,0.281209307,0.247560962,0.235574889,2.12556504,0.205238623,0.178808924,0.146032187,0.12231059,0.090280893,0.195042811,1.569670124,2.063310672,0.545092702,Karina Nielsen
