,Ele,dataset,Grain_Size,Hs,Tp,Ta,Dp,Da,Ea,Es,geometry,Lon,Lat,Beach face slope,index_right,MEAN_SIG_WAVEHEIGHT,TIDAL_RANGE,ERODIBILITY,CHLOROPHYLL,TURBIDITY,REGIONAL_SINUOSITY,OUTFLOW_DENSITY_RESCALED
551,MB,SC_Beach,0.337803915,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
552,BF,SC_Beach,0.437752905,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
555,MB,SC_Beach,0.466687616,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
556,BF,SC_Beach,0.441388004,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
557,MB,SC_Beach,0.210101051,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
558,BF,SC_Beach,0.168326146,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
567,MB,SC_Beach,0.416343429,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
568,BF,SC_Beach,0.386372092,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
569,MB,SC_Beach,0.456170768,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
570,BF,SC_Beach,0.391193294,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
571,MB,SC_Beach,0.481284308,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
572,BF,SC_Beach,0.39154017,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
579,MB,SC_Beach,0.223097551,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
580,BF,SC_Beach,0.191404399,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
581,MB,SC_Beach,0.226942477,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
582,BF,SC_Beach,0.203326413,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
583,MB,SC_Beach,0.224239926,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
584,BF,SC_Beach,0.208124769,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
585,MB,SC_Beach,0.210702865,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
586,BF,SC_Beach,0.204245415,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
587,MB,SC_Beach,0.198553872,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
588,BF,SC_Beach,0.177733045,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
589,MB,SC_Beach,0.200010356,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
590,BF,SC_Beach,0.197878935,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
601,MB,SC_Beach,0.423801477,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
602,BF,SC_Beach,0.332428738,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
603,MB,SC_Beach,0.230330733,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
604,BF,SC_Beach,0.221879517,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
607,MB,SC_Beach,0.226716581,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
608,BF,SC_Beach,0.225288294,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
609,MB,SC_Beach,0.182858324,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
610,BF,SC_Beach,0.161893561,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
611,MB,SC_Beach,0.2404871,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
612,BF,SC_Beach,0.235750818,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
615,MB,SC_Beach,0.778247726,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
616,BF,SC_Beach,1.314131111,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
617,MB,SC_Beach,0.215596903,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
618,BF,SC_Beach,0.26088636,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
627,MB,SC_Beach,0.252645874,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
628,BF,SC_Beach,0.21394729,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
629,MB,SC_Beach,0.275413775,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
630,BF,SC_Beach,0.232323043,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
631,MB,SC_Beach,0.287909253,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
632,BF,SC_Beach,0.207707758,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
633,MB,SC_Beach,0.247149065,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
634,BF,SC_Beach,0.216770218,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
635,MB,SC_Beach,0.219132967,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
636,BF,SC_Beach,0.229032051,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
637,MB,SC_Beach,0.24781876,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
638,BF,SC_Beach,0.213343147,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
639,MB,SC_Beach,0.328750768,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
640,BF,SC_Beach,0.226694163,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
641,MB,SC_Beach,0.323512295,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
642,BF,SC_Beach,0.217192019,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
643,MB,SC_Beach,0.334193226,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
644,BF,SC_Beach,0.219214416,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
651,MB,SC_Beach,0.462977939,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
